dt,grp_A_1,grp_B_1,grp_A_2,grp_B_2,grp_A_3,grp_B_3,grp_A_4,grp_B_4,grp_A_5,grp_B_5,grp_A_6,grp_B_6,grp_A_7,grp_B_7,grp_A_8,grp_B_8,grp_A_9,grp_B_9,grp_A_10,grp_B_10,grp_A_11,grp_B_11,grp_A_12,grp_B_12,grp_A_13,grp_B_13,grp_A_14,grp_B_14,grp_A_15,grp_B_15,grp_A_16,grp_B_16,grp_A_17,grp_B_17,grp_A_18,grp_B_18,grp_A_19,grp_B_19,grp_A_20,grp_B_20,grp_A_21,grp_B_21,grp_A_22,grp_B_22,grp_A_23,grp_B_23,grp_A_24,grp_B_24,grp_A_25,grp_B_25,inventory_1,inventory_2,a1,a2,avg_price,Holiday_Christmas Day,Holiday_Columbus Day,Holiday_Independence Day,Holiday_Labor Day,Holiday_Martin Luther King Jr. Day,Holiday_Memorial Day,Holiday_New Year Day,Holiday_Presidents Day (Washingtons Birthday),Holiday_Thanksgiving Day,Holiday_Veterans Day,grp_C_1,grp_C_2,grp_C_3,grp_C_4,grp_C_5,grp_C_6,grp_C_7,grp_C_8,grp_C_9,grp_C_10,grp_C_11,grp_C_12,grp_C_13,grp_C_14,grp_C_15,grp_C_16,grp_C_17,grp_C_18,grp_C_19,grp_C_20,grp_C_21,grp_C_22,grp_C_23,grp_C_24,grp_C_25,grp_C_26,grp_C_27,grp_C_28,grp_C_29,grp_C_30,grp_C_31,grp_C_32,grp_C_33,grp_C_34,grp_C_35,grp_C_36,grp_C_37,grp_C_38,grp_C_39,grp_C_40,grp_C_41,grp_C_42,grp_C_43,grp_C_44,grp_C_45,grp_C_46,grp_C_47,grp_C_48,grp_C_49,grp_C_50,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,units_sold
16/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,65.77969694,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,33,16,2,228,0,0,0,0,0,0,32
17/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,33,17,3,229,0,0,0,0,0,0,34
18/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,33,18,4,230,0,0,0,0,0,0,40
19/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,33,19,5,231,0,0,0,0,0,0,38
20/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,33,20,6,232,0,0,0,0,0,0,43
21/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,132.1668878,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,34,21,0,233,0,0,0,0,0,0,29
22/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,67.49610829,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,34,22,1,234,0,0,0,0,0,0,27
23/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,67.49610829,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,34,23,2,235,0,0,0,0,0,0,0
24/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,34,24,3,236,0,0,0,0,0,0,4
25/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,67.49610829,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,34,25,4,237,0,0,0,0,0,0,0
26/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,18.5,7,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,34,26,5,238,0,0,0,0,0,0,0
27/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,34,27,6,239,0,0,0,0,0,0,0
28/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,35,28,0,240,0,0,0,0,0,0,3
29/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,35,29,1,241,0,0,0,0,0,0,0
30/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,35,30,2,242,0,0,0,0,0,0,0
31/08/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8,35,31,3,243,1,0,0,0,0,0,3
1/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,35,1,4,244,0,1,0,0,0,0,0
2/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,35,2,5,245,0,0,0,0,0,0,0
3/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,35,3,6,246,0,0,0,0,0,0,0
4/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,36,4,0,247,0,0,0,0,0,0,0
5/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,36,5,1,248,0,0,0,0,0,0,0
6/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,4.5,2,4,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,36,6,2,249,0,0,0,0,0,0,2
7/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,36,7,3,250,0,0,0,0,0,0,0
8/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,36,8,4,251,0,0,0,0,0,0,0
9/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,3,2,5,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,36,9,5,252,0,0,0,0,0,0,0
10/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,36,10,6,253,0,0,0,0,0,0,0
11/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,37,11,0,254,0,0,0,0,0,0,0
12/9/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,37,12,1,255,0,0,0,0,0,0,0
13/09/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,37,13,2,256,0,0,0,0,0,0,0
14/09/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,37,14,3,257,0,0,0,0,0,0,0
15/09/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,37,15,4,258,0,0,0,0,0,0,1
16/09/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,19,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,20,0,0,2017,9,37,16,5,259,0,0,0,0,0,0,0
17/09/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,37,17,6,260,0,0,0,0,0,0,0
18/09/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,38,18,0,261,0,0,0,0,0,0,0
19/09/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,138.4097881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9,38,19,1,262,0,0,0,0,0,0,0
20/09/2017,389.5,56.63,8392,52.125,8462,33.875,1177,15.375,170428,81.25,212112,18.125,86582,55.75,47186,26.875,114815.5,17.625,80363,48,24108.5,44.375,146125,41.875,80672.5,22,21663,17.875,31603.5,37.875,54927.5,25.375,371757,49.375,14790,29,22363,50.875,123508,49.625,-47796.5,38.875,298290,60.25,49039,26.75,122069.5,29,303608.5,60.625,6876.237365,0,0,0,64.26899782,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,3,33,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0,15,0,0,2017,9,38,20,2,263,0,0,0,0,0,0,1
